especie,data_medicao,uso_da_terra,poca,poca_orig,etiqueta,metodo_coleta,data_coleta,survey,estagio,comprimento_do_corpo,comprimento_total,cauda_danificada,massa,malformacao
L_fuscus,18/08/2015,cerrado,JT10,JT-10-5,,cano,13/12/2010,1,34,9.8,19,sim,137.4,nao
L_fuscus,18/08/2015,cerrado,JT10,JT-10-5,,cano,13/12/2010,1,35,9.4,22.5,nao,149.1,nao
L_fuscus,18/08/2015,cerrado,JT10,JT-10-5,,cano,13/12/2010,1,31,8.6,20,nao,110.4,nao
L_fuscus,18/08/2015,cerrado,JT10,JT-10-5,,cano,13/12/2010,1,31,7.8,22.2,nao,81.6,nao
L_fuscus,18/08/2015,cerrado,JT10,JT-10-5,,cano,13/12/2010,1,34,9.4,21.7,sim,127.4,nao
L_fuscus,18/08/2015,cerrado,JT10,JT-10-5,,cano,13/12/2010,1,36,10.8,22.6,sim,231.8,nao
L_fuscus,18/08/2015,cerrado,JT10,JT-10-5,,cano,13/12/2010,1,35,10,27.5,nao,202.3,nao
L_fuscus,18/08/2015,pasto,AMP03,AMP-03-2,,cano,15/12/2010,1,42,14.4,44.2,nao,807.6,nao
L_fuscus,18/08/2015,pasto,AMP03,AMP-03-2,,cano,15/12/2010,1,42,15.8,45.8,nao,928.3,nao
L_fuscus,18/08/2015,pasto,AMP03,AMP-03-2,,cano,15/12/2010,1,40,15.2,48,nao,968.8,nao
L_fuscus,18/08/2015,pasto,AMP03,AMP-03-2,,cano,15/12/2010,1,42,15.2,44,nao,788,nao
L_fuscus,18/08/2015,pasto,AMP03,AMP-03-2,,cano,15/12/2010,1,40,14.4,45.9,nao,896.1,nao
L_fuscus,18/08/2015,pasto,AMP17,AMP-17-5,,cano,15/12/2010,1,35,11.8,34.5,nao,365.1,nao
L_fuscus,18/08/2015,pasto,AMP17,AMP-17-5,,cano,15/12/2010,1,35,12.4,33.5,nao,426.4,nao
